atomic	30	102.15688020969583	0.14275891552533207	0.0
atomic	80	174.99491434701653	0.1559966900598135	0.0
naive	45	132.44336536930138	0.06618346656975943	0.0
naive	105	150.042326225741	0.03393443817669696	0.0
atomic	39	124.5510940278217	0.14801788088446233	0.0
atomic	44	136.03899147325026	0.14362612043852316	0.0
atomic	9	37.201239600416436	0.004547012754574717	0.0
naive	84	150.87274688198568	0.04343444109928418	0.0
atomic	111	183.93963632905007	0.12679336403401362	0.0
atomic	89	180.64761405632746	0.1539404503568634	0.0
naive	43	129.25799173710772	0.071021685219093	0.0
atomic	83	176.28386233167427	0.15416824257881379	0.0
atomic	68	165.9725509613172	0.15646548675851965	0.0
naive	54	141.32422162377196	0.057151394067829375	0.0
atomic	28	99.35838436170002	0.13416285840496797	0.0
naive	41	126.42100385782607	0.07254616506555327	0.0
naive	112	149.58759217192053	0.028588217764870482	0.0
naive	13	53.21090501138729	0.004727087829342368	0.0
naive	73	148.8772274012568	0.04869433153580367	0.0
atomic	18	69.78472875795931	0.10425292333651244	0.0
naive	67	147.5850865010362	0.05278925951831746	0.0
naive	33	111.22488255663536	0.07805343473232323	0.0
atomic	51	149.59708260267203	0.1364837691570884	0.0
atomic	69	166.49445337419522	0.15747702509764577	0.0
naive	74	149.50316665917106	0.04860053018467202	0.0
naive	66	147.06327999244184	0.05308932655467564	0.0
naive	30	103.20651045933194	0.08760128904474203	0.0
atomic	94	182.22139774853414	0.1526291141521993	0.0
atomic	81	175.69215559509382	0.1562892885593837	0.0
naive	44	131.24224397148143	0.06744995995319897	0.0
naive	16	63.59496051672098	0.004125914359651324	0.0
naive	49	137.26345650376038	0.05894261632193229	0.0
atomic	5	21.10793347589913	0.004318064858662079	0.0
naive	35	114.83404975250356	0.08269290960996105	0.0
naive	87	150.9941986488814	0.04196848539662647	0.0
naive	122	149.3020749918924	0.01978997642257467	0.0
naive	52	140.06093085592758	0.054699012692258006	0.0
naive	91	151.01959169448858	0.03970327690383111	0.0
naive	29	100.60408386069332	0.08712697536001685	0.0
naive	50	138.33509737327267	0.05728982276591906	0.0
naive	103	150.5533945575006	0.034763368439735716	0.0
naive	72	148.9359119491118	0.04961435978914009	0.0
naive	119	149.40645161493168	0.023030373648161646	0.0
atomic	19	73.14108883619399	0.10193187326462641	0.0
atomic	71	168.11417047182417	0.15740254511786883	0.0
atomic	55	153.52691234657283	0.14839915204605583	0.0
atomic	34	114.63029305997964	0.13973623971792148	0.0
naive	108	150.28432146988337	0.03256199397906274	0.0
naive	58	143.8119176782279	0.05723947713279364	0.0
naive	42	128.17595157564864	0.07133455753997375	0.0
atomic	105	183.71694044276222	0.13787151086860625	0.0
naive	126	148.518429457423	0.010544825349664437	0.0
naive	90	150.98592607431186	0.04028078898435361	0.0
atomic	70	166.63175051363808	0.15770072469803417	0.0
naive	4	17.160871154463283	0.004599147947089872	0.0
naive	31	106.25427712163642	0.08200026564735767	0.0
atomic	35	115.76922255088814	0.14592603375168012	0.0
atomic	72	168.8413067625363	0.1567249645927629	0.0
atomic	3	12.77849305787067	0.0040164737526891476	0.0
atomic	99	183.79513080435606	0.14844563746493508	0.0
atomic	58	156.543553336606	0.1526667402248876	0.0
naive	53	140.72771700220227	0.05576877982110179	0.0
atomic	103	183.82134921318303	0.1419856353888415	0.0
atomic	125	181.2547857353595	0.05722486509656178	0.0
atomic	122	182.18262228413036	0.08065123398955562	0.0
atomic	41	129.37899207500183	0.14677762795640723	0.0
naive	37	118.90006720329075	0.08015376250805625	0.0
atomic	96	182.68941693588263	0.1505260275817513	0.0
atomic	7	29.268215178245516	0.004864082785255308	0.0
atomic	36	118.55117402755269	0.14480008148050577	0.0
naive	71	148.39799390522586	0.04998152933396225	0.0
naive	116	148.6609419786132	0.024290836324671657	0.0
